geoid,APPLIANCE,Adopt-A-Basket,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,CONSTRUCTION,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Tax Exemption,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,Damaged Tree,Dead Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Found Property,GENERAL,GENERAL CONSTRUCTION,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homeless Encampment,Homeless Person Assistance,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Municipal Parking Facility,NONCONST,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Street/Sidewalk,Noise - Vehicle,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT - PLASTER,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SG-98,SG-99,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment
36081012000,0,0,1,1,0,0,0,36,0,0,0,101,2,0,0,1,0,0,227,0,0,0,0,0,7,1,0,1,0,0,0,0,6,1,0,18,3,20,0,2,0,0,3,0,56,44,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,501,5,11,11,0,1,0,0,0,0,0,1,0,0,0,0,7,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,5,0,0,0,1,1,0,0,0,1,0,0,4,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,8,0,0,0,6,5,0,0,1,0,310,0,0,0,4,0,31,21,4,0,1,0,0,0,0,2,0,1,9,0,0,10,0,0,0,1,0,0,0,0,0,0,2,1,39,0,0
36047077200,4,0,1,3,0,0,1,0,0,0,1,60,0,0,0,13,0,0,4,0,0,0,0,0,0,5,0,0,0,0,14,0,10,5,0,2,3,6,0,0,0,0,7,0,1,2,0,12,0,0,0,0,0,0,0,0,1,0,0,17,18,0,9,0,64,36,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,3,0,0,0,0,2,0,7,1,0,13,13,0,0,0,0,9,3,0,1,0,0,0,0,8,5,68,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,9,0,0,0,16,4,0,12,2,0,2,0,0,0,0,0,26,13,4,2,2,0,0,0,0,3,0,1,18,0,0,41,0,0,1,0,0,0,0,0,0,24,1,0,16,0,0
36081127700,0,0,2,2,0,0,0,2,0,0,0,25,0,0,0,62,0,0,13,0,0,0,0,1,24,4,0,0,0,0,2,0,60,30,0,19,1,18,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,7,1,0,0,0,0,0,14,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,18,3,0,1,1,0,0,0,0,0,4,1,0,37,0,0,0,18,3,0,0,1,1,2,1,1,0,3,2,0,26,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,13,0,0,0,26,3,0,5,8,0,2,0,0,0,2,0,122,85,9,3,1,0,0,0,0,4,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,25,0,0
36061005600,1,0,21,1,0,2,5,2,0,0,0,1,1,0,0,80,0,0,2,0,0,0,0,0,0,7,2,1,3,1,4,1,0,3,0,1,0,2,0,1,0,14,1,0,3,1,0,1,0,0,3,0,0,28,8,4,3,0,2,9,0,0,22,3,12,7,0,5,0,0,0,0,0,20,8,0,0,0,12,1,6,1,0,0,0,0,2,0,0,1,0,5,4,0,0,287,64,1,0,6,21,9,8,0,0,3,0,0,1,0,6,11,1,0,2,0,0,0,0,2,0,0,0,2,0,7,0,0,0,0,7,3,14,0,8,4,1,7,9,0,2,0,0,0,0,0,83,4,2,2,0,0,0,0,0,64,4,3,2,0,0,7,0,0,0,0,2,0,0,2,1,3,1,0,59,0,0
36047078800,4,0,0,0,0,0,1,0,1,0,0,50,0,1,0,2,0,0,12,0,0,0,0,0,0,4,0,0,0,0,17,0,4,0,0,5,20,15,0,0,0,0,3,0,2,14,0,3,0,0,0,0,0,0,3,0,0,0,0,6,5,0,9,9,44,37,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,5,2,12,0,4,0,7,2,1,0,0,5,0,0,3,1,15,19,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,6,0,1,0,7,0,0,5,0,0,2,0,0,0,1,0,16,0,4,0,1,0,1,0,0,0,0,0,2,0,0,29,0,0,1,0,0,0,0,0,0,11,0,1,4,0,0
36061011402,3,0,3,5,0,0,0,0,0,0,2,8,0,1,0,27,0,0,2,0,0,0,0,0,0,16,0,0,6,0,1,0,7,4,0,1,1,4,1,0,0,6,1,1,0,0,0,6,0,0,0,0,0,11,5,3,5,0,0,1,0,0,9,1,51,11,0,1,0,0,0,0,0,6,5,0,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,29,2,0,1,0,11,5,3,0,0,5,0,0,1,0,3,2,1,0,0,0,0,0,0,5,0,0,0,0,0,7,2,0,0,0,4,0,0,0,7,1,1,2,4,0,2,0,0,0,0,0,73,1,0,1,1,0,0,0,0,62,0,2,0,0,0,5,0,0,0,2,1,0,0,3,0,3,1,0,10,0,0
36005012500,4,0,0,0,0,0,1,0,0,1,0,62,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,12,0,9,1,0,3,2,22,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,3,0,1,0,0,13,4,0,5,22,106,72,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,0,4,0,0,9,10,7,0,0,0,44,9,0,0,0,2,0,0,15,1,26,24,0,0,2,0,0,0,0,0,0,0,0,0,0,20,2,3,0,0,27,0,0,0,20,1,1,8,0,0,0,0,0,0,0,0,38,30,1,0,0,0,0,0,0,2,0,0,38,0,0,33,0,0,2,0,0,0,7,1,0,14,4,1,20,0,0
36047065400,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,0,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,7,0,1,0,0,0,1,0,0,0,1,0,0,22,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,18,1,0,3,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,0,0
36047043700,9,0,1,8,0,1,0,1,0,0,0,20,2,0,0,0,0,0,10,1,3,0,0,0,0,4,0,1,0,0,37,0,7,2,0,8,4,7,0,1,0,0,48,0,5,0,0,25,0,0,0,0,0,0,3,1,1,0,0,33,45,0,13,13,88,63,0,1,0,0,0,0,0,1,2,0,0,0,16,2,3,2,0,0,1,0,0,0,1,1,0,1,0,0,22,33,2,0,0,2,53,14,0,1,0,0,1,0,7,28,46,83,0,0,4,0,0,0,0,0,0,0,0,0,0,40,3,20,0,0,19,0,0,0,11,0,3,3,0,0,0,0,0,0,1,0,27,26,1,0,1,0,1,0,0,1,0,0,6,0,0,79,0,0,0,0,0,0,0,1,1,15,1,0,56,0,0
36047083600,4,0,2,14,0,0,0,0,0,0,0,40,0,0,0,0,0,0,26,0,0,0,0,1,0,3,0,0,0,0,1,0,11,1,0,5,7,18,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,8,0,4,18,19,15,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,1,0,21,0,0,2,16,3,0,0,0,2,4,0,0,0,4,0,0,5,1,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,15,23,0,0,0,26,0,2,0,21,0,0,3,0,0,1,0,0,0,0,0,42,10,5,1,4,0,4,0,0,1,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,5,2,0,5,0,0
36061015601,5,0,15,0,0,1,3,1,0,0,0,2,0,0,0,21,0,0,5,0,0,0,0,2,0,11,0,0,5,1,8,0,2,2,0,1,1,19,1,0,0,1,15,0,2,52,0,8,0,2,0,0,0,0,6,2,2,0,1,6,1,0,31,7,77,29,0,3,0,0,0,0,0,3,1,0,0,0,15,1,2,0,0,0,4,0,0,0,2,2,0,2,0,0,0,96,33,0,0,0,13,9,2,0,0,1,0,0,0,0,5,16,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,14,1,0,0,7,5,2,1,5,0,2,0,0,0,1,0,26,0,1,0,1,0,0,0,0,40,3,8,0,0,0,15,0,0,2,0,0,0,0,1,1,2,3,3,10,0,0
36081089200,0,0,2,2,0,0,5,0,0,0,0,27,0,0,3,26,0,0,35,0,0,0,0,0,34,14,0,0,0,0,0,0,143,212,0,37,20,21,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,18,4,1,0,0,0,0,0,45,4,1,2,0,2,0,35,0,0,0,7,0,2,0,3,79,2,2,0,4,0,1,0,0,0,3,5,0,42,11,0,0,34,37,0,0,0,2,6,0,0,0,3,0,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,44,0,9,3,205,9,1,11,12,0,1,0,0,0,6,0,150,171,10,6,1,0,0,0,0,1,0,0,63,0,0,2,0,0,0,1,0,0,2,0,0,1,13,2,96,0,0
36005018102,26,0,4,9,0,0,1,0,0,0,0,7,2,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,5,38,0,2,1,0,1,1,0,0,1,0,0,35,0,1,7,0,35,0,0,0,0,0,0,2,0,2,0,0,39,19,0,0,5,156,247,0,0,0,0,0,0,0,2,0,0,0,0,15,0,4,2,0,0,0,0,0,0,1,1,0,2,0,0,15,7,6,0,1,0,35,12,2,0,0,0,0,0,0,8,103,108,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,14,16,1,1,0,0,1,0,0,3,0,0,4,0,0,75,0,0,1,0,1,0,0,0,0,46,0,0,26,0,0
36005002500,13,0,5,3,0,0,1,0,0,0,0,2,4,0,0,2,0,0,2,0,0,0,0,0,0,8,0,1,0,0,36,0,1,0,0,1,0,4,0,0,0,1,32,0,0,4,0,39,0,0,0,0,0,1,3,0,1,0,0,25,6,0,10,11,139,115,0,1,0,0,0,0,0,0,0,0,0,0,17,1,3,1,1,0,0,0,0,0,1,0,0,5,0,0,9,6,6,0,0,1,11,5,1,1,0,0,1,0,1,4,89,66,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,3,0,0,0,4,1,1,2,0,0,7,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,1,0,1,0,0,0,0,3,0,22,1,1,18,0,0
36061000900,0,0,12,1,0,0,4,0,1,0,0,7,0,0,0,65,2,0,2,1,0,0,0,0,0,83,0,0,2,0,2,0,2,1,0,1,3,10,0,0,0,15,1,1,4,2,1,0,0,2,1,1,0,37,14,7,3,0,3,3,1,0,19,2,8,4,0,5,0,9,0,0,0,4,4,0,0,0,75,1,2,1,4,0,1,0,0,0,1,3,0,11,0,0,0,181,9,1,0,3,17,15,3,0,0,4,0,0,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,4,9,0,0,0,0,10,0,0,0,19,30,3,2,2,0,1,0,0,0,1,0,139,47,46,11,5,0,0,0,0,73,2,5,29,0,0,7,0,0,0,1,0,0,0,8,4,1,2,0,41,0,0
36081094500,0,0,10,7,0,1,0,0,2,0,0,46,0,0,0,0,0,0,18,0,0,0,0,0,23,14,0,0,0,0,1,0,37,20,0,29,27,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,11,3,0,0,0,1,0,0,16,8,4,9,0,6,0,28,0,1,0,0,1,0,0,0,103,6,1,1,6,0,0,0,0,0,0,3,0,50,0,0,0,6,2,0,0,0,3,2,1,2,0,1,0,0,10,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,16,0,0,0,28,6,0,22,4,0,0,0,0,0,5,0,111,54,4,0,5,0,0,0,0,1,0,7,11,0,0,7,0,0,0,2,0,0,5,2,0,6,7,2,53,0,0
36081001000,1,0,0,2,0,0,0,0,0,0,0,126,0,0,0,24,0,0,29,0,0,0,1,0,11,1,0,7,0,0,0,0,11,7,0,9,8,43,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,13,0,8,4,12,17,0,0,0,0,0,0,0,1,0,1,0,0,45,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,13,6,2,0,0,0,3,10,0,0,0,1,0,0,13,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12,0,0,0,16,0,0,7,3,0,0,0,0,0,1,0,27,12,1,2,5,0,0,0,0,0,0,1,2,0,0,4,0,0,1,0,0,0,0,2,0,4,0,0,17,0,0
36061009400,0,0,13,21,0,0,10,2,0,0,0,9,0,0,0,115,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,32,1,0,3,1,0,0,0,6,1,1,0,54,12,3,8,1,5,0,0,0,20,0,0,1,0,2,0,0,0,0,0,13,7,0,0,0,17,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25,4,0,0,0,40,2,4,0,0,4,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,18,4,3,2,4,0,4,0,0,0,1,0,89,1,2,3,1,0,0,0,0,72,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,30,0,0
36047082200,31,0,0,11,0,0,1,0,0,0,0,98,2,0,0,0,0,0,20,0,1,0,0,0,0,6,0,2,0,2,97,0,10,7,0,4,12,11,1,2,0,0,81,3,0,46,0,57,0,0,0,0,0,0,3,1,0,0,0,84,47,0,16,11,329,232,0,0,0,0,0,0,0,3,2,0,0,0,28,1,7,0,0,0,3,0,0,0,2,0,1,4,0,0,35,12,42,0,7,0,103,41,2,3,0,0,0,0,2,31,256,226,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,11,0,6,0,10,5,1,2,1,0,0,0,0,0,1,0,24,21,1,2,4,0,1,0,0,6,0,1,9,0,0,199,0,0,0,0,0,0,3,4,0,131,0,0,8,0,0
36005037800,1,0,0,7,0,0,0,0,0,0,0,44,1,0,0,0,0,0,15,0,0,0,0,0,0,6,1,0,0,0,10,0,1,1,0,1,3,9,0,1,0,0,16,0,0,0,0,8,0,0,0,0,0,0,2,0,1,0,0,16,4,0,6,20,76,54,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,0,0,1,3,2,0,0,0,0,1,0,1,5,37,18,0,0,2,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,5,0,0,0,4,0,0,7,3,0,0,0,0,0,0,0,29,0,1,1,11,0,0,0,0,1,0,2,1,0,0,36,0,0,3,1,0,0,2,1,0,10,1,0,20,0,0
36047060800,6,0,1,1,0,0,1,0,0,0,1,89,1,0,0,4,0,0,19,0,0,0,0,0,3,10,0,2,0,0,25,0,12,38,0,26,21,30,0,2,1,0,19,4,4,6,0,7,0,0,2,1,0,0,17,9,3,0,0,10,6,0,35,21,295,162,0,2,0,0,0,0,0,7,1,0,0,0,37,3,8,3,2,0,1,0,0,0,0,2,0,9,1,0,1,29,19,0,0,0,9,1,1,1,0,14,0,0,4,5,49,66,0,1,0,0,0,0,0,0,0,0,0,1,1,16,5,16,0,0,17,0,0,0,27,7,6,14,1,0,1,0,0,0,1,0,113,15,4,1,10,0,1,0,0,5,1,5,28,0,0,60,0,0,0,0,0,0,3,0,0,15,2,1,52,0,0
36081010800,0,0,2,4,0,0,0,212,0,0,0,127,10,0,0,0,0,0,713,0,0,0,0,0,4,8,0,2,0,0,11,0,5,3,0,19,3,9,0,1,0,0,24,0,266,113,314,2,0,0,0,0,0,0,1,0,0,0,0,2,9,0,1478,5,41,29,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,2,0,2,0,0,0,0,0,0,0,6,2,0,6,5,0,0,0,0,3,4,8,1,0,0,1,0,11,10,14,19,0,0,209,0,0,0,0,0,0,0,0,0,1,7,12,11,0,0,5,0,0,0,13,4,0,3,1,0,1099,0,0,0,0,0,26,22,1,0,0,0,0,0,0,1,0,1,8,0,0,11,0,0,0,0,0,0,0,0,0,6,4,0,65,1,0
36081054900,6,0,1,6,0,0,0,3,0,0,0,44,0,0,0,8,0,0,13,0,0,0,0,0,10,19,0,0,0,0,30,1,9,1,0,3,6,28,0,1,0,0,21,0,2,0,0,21,0,0,0,0,0,0,9,0,1,0,1,17,2,0,16,3,102,29,0,1,0,0,0,0,0,1,0,0,0,0,14,0,5,2,0,1,0,0,0,0,2,1,0,1,0,0,9,21,62,0,0,0,11,4,0,3,0,2,2,0,7,3,60,24,0,0,0,0,0,0,0,0,0,0,0,1,0,33,1,4,0,0,20,2,0,0,14,0,1,4,5,0,0,0,0,0,1,0,38,26,3,0,3,0,1,0,0,4,0,1,32,0,0,71,0,0,1,0,0,0,0,0,0,18,1,0,25,0,0
36047050900,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,46,0,1,0,0,3,0,2,1,0,21,11,2,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2,10,11,0,1,0,0,0,0,0,0,0,0,0,0,56,2,1,0,1,0,0,0,0,0,2,2,0,49,0,0,7,5,18,0,0,1,13,5,0,0,0,0,0,0,2,3,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,8,0,0,0,19,1,0,5,0,0,2,0,0,0,0,0,31,23,16,0,3,1,0,0,0,0,0,1,77,0,0,2,0,0,1,0,0,0,0,1,0,2,1,1,8,0,0
36047086800,7,0,2,0,0,0,1,0,0,0,0,87,1,0,0,17,1,0,12,1,0,0,0,0,2,23,0,0,0,0,8,0,7,3,0,1,4,16,0,0,0,0,19,0,0,0,0,5,0,0,1,1,0,0,7,5,0,0,0,5,3,0,3,10,61,60,0,1,0,0,0,0,0,0,1,0,0,1,6,5,0,1,1,0,0,0,0,0,0,0,0,5,1,0,6,5,10,0,3,0,19,16,1,0,0,5,0,0,4,2,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,9,0,0,0,12,1,0,5,0,0,3,0,0,0,0,0,40,17,3,6,0,1,2,0,0,2,0,1,3,0,0,23,0,0,0,0,0,0,0,2,0,9,3,0,10,0,0
36081015900,1,0,1,6,0,0,0,0,0,0,0,54,0,0,0,9,0,0,7,0,0,0,0,0,3,13,0,0,0,0,15,0,0,3,0,9,45,24,0,3,0,0,20,0,0,0,0,6,0,0,0,0,0,0,2,0,3,0,0,5,0,0,6,14,63,26,0,0,0,0,0,0,0,2,0,0,0,0,14,6,3,0,0,0,0,0,0,0,3,0,0,5,0,0,1,21,20,0,0,0,5,0,0,0,0,4,1,0,1,0,19,9,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,0,0,0,5,0,0,0,3,0,1,10,0,0,3,0,0,0,0,0,50,31,1,0,1,0,0,0,0,6,0,0,14,0,0,14,0,0,0,0,1,0,0,0,0,8,1,0,22,0,0
36081015802,5,0,1,1,0,0,0,1,0,0,0,132,2,0,0,14,0,0,156,0,0,0,0,0,14,37,0,0,0,0,5,0,4,1,0,20,3,21,0,3,0,0,11,0,16,0,0,2,0,0,0,0,0,0,8,1,3,0,0,4,0,0,45,9,41,25,0,0,0,0,0,0,0,1,0,1,0,0,36,1,1,0,2,0,0,0,0,0,0,0,0,9,0,0,3,11,15,0,0,0,9,5,0,0,0,28,2,0,5,0,8,14,0,0,19,0,0,0,0,0,0,0,0,0,2,4,5,2,0,0,21,0,0,0,23,4,1,3,10,0,5,0,0,0,0,0,71,17,2,1,2,0,0,0,0,1,0,0,26,0,0,28,0,0,5,0,0,0,0,9,0,7,2,0,28,0,0
36061014500,0,0,19,8,0,0,1,0,0,0,7,6,0,0,0,102,0,0,3,0,0,0,0,0,0,22,0,0,3,1,0,1,4,7,3,2,0,8,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,11,13,10,8,0,1,1,0,0,9,2,1,1,0,2,0,0,0,0,0,19,7,0,0,1,95,1,2,2,0,0,1,0,0,0,6,6,0,6,1,0,0,120,12,1,1,6,58,11,3,0,0,3,0,0,2,0,0,0,2,0,8,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,2,0,0,0,12,9,0,6,0,0,2,0,0,0,0,0,96,10,0,4,0,0,0,0,0,73,1,4,2,0,0,2,0,0,0,0,1,0,0,77,0,0,2,4,24,0,0
36081049900,1,0,1,4,0,1,1,0,0,0,0,74,1,0,0,1,0,0,63,0,0,0,1,0,7,2,0,0,0,0,0,1,4,4,0,22,19,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,22,32,3,4,0,0,0,0,0,0,0,0,0,0,0,0,133,1,0,0,1,0,0,0,0,0,0,4,0,21,0,0,1,15,0,0,0,0,4,0,0,0,0,4,1,0,5,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,25,0,2,0,24,3,0,8,3,0,0,0,0,0,2,0,23,70,1,0,2,0,0,0,0,1,0,1,7,0,0,5,0,0,1,0,0,0,1,1,0,1,5,0,50,0,0
36047005602,1,0,2,4,0,0,0,0,0,0,0,30,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,5,0,0,0,0,7,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,5,0,0,4,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,104,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,16,17,1,0,0,3,4,0,3,0,1,0,0,3,0,11,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,4,0,1,10,0,0,0,0,0,0,1,0,44,9,2,0,0,0,1,0,0,0,0,1,4,0,0,26,0,0,0,0,1,0,1,0,0,12,0,1,5,0,0
36047118201,3,0,0,3,0,0,0,0,0,0,0,76,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,6,0,5,2,0,1,14,7,0,0,0,0,5,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,3,6,20,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,6,0,0,0,0,10,7,0,1,0,0,0,0,5,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,6,0,0,0,27,1,0,5,0,0,0,0,0,0,0,0,34,11,1,2,3,0,3,0,0,2,0,0,20,0,0,31,0,0,0,0,0,0,0,0,0,9,1,1,24,0,0
36047030500,16,0,6,15,0,0,1,0,0,0,1,64,1,0,0,11,0,0,11,0,0,0,0,0,0,10,0,1,0,1,37,0,6,5,1,7,20,34,0,0,0,0,35,0,4,0,0,40,0,0,0,0,0,0,4,1,3,0,0,21,11,0,14,22,160,135,0,7,0,0,0,0,0,11,4,0,0,0,122,3,5,0,3,1,2,0,0,0,2,0,0,25,0,0,14,114,189,0,0,0,94,39,3,2,0,24,0,0,2,20,84,111,0,0,11,0,0,0,0,0,0,0,0,1,1,30,2,9,0,0,47,0,1,0,10,9,2,7,2,0,8,0,0,0,2,0,55,43,5,0,3,0,1,0,0,8,0,0,22,0,0,71,0,0,2,0,0,0,2,1,0,46,2,1,46,0,0
36047027400,1,0,1,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,1,0,0,13,1,1,0,2,0,0,0,0,0,0,1,0,4,0,0,0,15,24,0,0,0,3,1,1,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,8,0,7,0,13,0,1,8,0,0,0,0,0,0,0,0,30,16,3,0,2,0,3,0,0,2,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
36047042700,6,0,6,6,0,0,0,2,0,0,0,64,1,0,0,0,0,0,13,0,2,0,0,0,0,4,0,0,0,2,44,0,0,1,0,3,2,9,0,0,0,0,17,0,5,0,0,31,0,0,0,0,0,0,4,2,2,0,0,40,17,0,25,20,71,51,0,0,0,0,0,0,0,4,0,1,0,1,10,2,3,0,0,0,0,0,0,0,1,0,0,3,0,0,14,37,73,0,1,1,20,19,0,3,0,0,0,0,1,7,63,59,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,19,0,0,10,0,0,0,9,1,1,1,3,0,0,0,0,0,0,0,27,32,4,0,4,0,0,0,0,7,2,1,19,0,0,76,0,0,1,0,1,0,1,1,0,28,0,1,27,0,0
